Year,MSA,"City, State",City,State,CoC Number,CoC Name,Overall Homeless,Population,Rate of Homelessness
2019,"Louisville/Jefferson County, KY-IN MSA","Louisville, KY",Louisville,KY,KY-501,Louisville-Jefferson County CoC,1071,1265108,0.084656804
2019,"Boston-Cambridge-Newton, MA-NH MSA","Boston, MA",Boston,MA,MA-500,Boston CoC,6242,4873019,0.128093077
2019,"Providence-Warwick, RI-MA MSA","Providence, MA",Providence,MA,MA-505,New Bedford CoC,433,1624578,0.026653075
2019,"Boston-Cambridge-Newton, MA-NH MSA","Boston, MA",Boston,MA,MA-509,Cambridge CoC,555,4873019,0.011389244
2019,"Baltimore-Columbia-Towson, MD MSA","Baltimore, MD",Baltimore,MD,MD-501,Baltimore CoC,2294,2800053,0.081927021
2019,"Baltimore-Columbia-Towson, MD MSA","Baltimore, MD",Baltimore,MD,MD-600,Prince George's County CoC,447,2800053,0.015963984
2019,"Detroit-Warren-Dearborn, MI MSA","Detroit, MI",Detroit,MI,MI-501,Detroit CoC,1965,4319629,0.045490018
2019,"Detroit-Warren-Dearborn, MI MSA","Detroit, MI",Detroit,MI,MI-502,"Dearborn, Dearborn Heights, Westland/Wayne County CoC",222,4319629,0.00513933
2019,"Detroit-Warren-Dearborn, MI MSA","Detroit, MI",Detroit,MI,MI-503,"St. Clair Shores, Warren/Macomb County CoC",265,4319629,0.006134786
2019,"Detroit-Warren-Dearborn, MI MSA","Detroit, MI",Detroit,MI,MI-504,"Pontiac, Royal Oak/Oakland County CoC",425,4319629,0.009838808
2019,"Minneapolis-St Paul-Bloomington, MN-WI MSA","Minneapolis, MN",Minneapolis,MN,MN-500,Minneapolis/Hennepin County CoC,3400,3640043,0.09340549
2019,"Minneapolis-St Paul-Bloomington, MN-WI MSA","Minneapolis, MN",Minneapolis,MN,MN-501,Saint Paul/Ramsey County CoC,1579,3640043,0.043378608
2019,"St. Louis, MO-IL MSA","St. Louis, MO",St. Louis,MO,MO-500,St. Louis County CoC,487,2803228,0.017372829
2019,"St. Louis, MO-IL MSA","St. Louis, MO",St. Louis,MO,MO-501,St.Louis City CoC,1031,2803228,0.036779028
2019,"Kansas City, MO-KS MSA","Kansas City, KS",Kansas City,KS,MO-604a,"Kansas City, Independence, Lee’s Summit/Jackson, Wyandotte Counties, MO & KS",1979,2157990,0.091705708
2019,"Raleigh-Cary, NC MSA","Raleigh, NC",Raleigh,NC,NC-502,Durham City & County CoC,361,1390785,0.025956564
2019,"Charlotte-Concord-Gastonia, NC-SC MSA","Charlotte, NC",Charlotte,NC,NC-505,Charlotte/Mecklenberg CoC,1742,2636883,0.066062848
2019,"Raleigh-Cary, NC MSA","Raleigh, NC",Raleigh,NC,NC-507,Raleigh/Wake County CoC,970,1390785,0.069744784
2019,"Charlotte-Concord-Gastonia, NC-SC MSA","Charlotte, NC",Charlotte,NC,NC-509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC",324,2636883,0.012287235
2019,"Raleigh-Cary, NC MSA","Raleigh, NC",Raleigh,NC,NC-513,Chapel Hill/Orange County CoC,131,1390785,0.009419141
2019,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,NJ-500,Atlantic City & County CoC,357,6102434,0.005850125
2019,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",979,6102434,0.016042779
2019,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-504,Newark/Essex County CoC,2235,19216182,0.011630822
2019,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-506,"Jersey City, Bayonne/Hudson County CoC",890,19216182,0.004631513
2019,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-507,New Brunswick/Middlesex County CoC,620,19216182,0.003226447
2019,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-508,Monmouth County CoC,359,19216182,0.001868217
2019,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-509,Morris County CoC,388,19216182,0.002019132
2019,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-510,Lakewood Township/Ocean County CoC,305,19216182,0.001587204
2019,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,NJ-512,Salem County CoC,29,6102434,0.00047522
2019,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-513,Somerset County CoC,301,19216182,0.001566388
2019,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,NJ-514,Trenton/Mercer County CoC,448,6102434,0.007341333
2019,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-515,Elizabeth/Union County CoC,437,19216182,0.002274125
2019,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-516,"Warren, Sussex, Hunterdon Counties CoC",334,19216182,0.001738118
2019,"Las Vegas-Henderson-Paradise, NV MSA","Las Vegas, NV",Las Vegas,NV,NV-500,Las Vegas/Clark County CoC,5530,2266715,0.243965386
2019,"Buffalo-Cheektowaga, NY MSA","Buffalo, NY",Buffalo,NY,NY-508,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",924,1127983,0.081916128
2019,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NY-600,New York City CoC,78604,19216182,0.40905108
2019,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NY-603,"Nassau, Suffolk Counties CoC",3843,19216182,0.01999877
2019,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NY-604,"Yonkers, Mount Vernon/Westchester County CoC",1812,19216182,0.009429553
2019,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NY-606,Rockland County CoC,182,19216182,0.000947118
2019,"Cincinnati, OH-KY-IN MSA","Cincinnati, OH",Cincinnati,OH,OH-500,Cincinnati/Hamilton County CoC,1082,2221208,0.048712232
2019,"Cleveland-Elyria, OH MSA","Cleveland, OH",Cleveland,OH,OH-502,Cleveland/Cuyahoga County CoC,1618,2048449,0.078986589
2019,"Columbus, OH MSA","Columbus, OH",Columbus,OH,OH-503,Columbus/Franklin County CoC,1907,2122271,0.089856573
2019,"Oklahoma City, OK MSA","Oklahoma City, OK",Oklahoma City,OK,OK-502,Oklahoma City CoC,1273,1408950,0.090350971
2019,"Portland-Vancouver-Hillsboro, OR-WA MSA","Portland, OR",Portland,OR,OR-501,"Portland, Gresham/Multnomah County CoC",4015,2492412,0.161088937
2019,"Portland-Vancouver-Hillsboro, OR-WA MSA","Portland, OR",Portland,OR,OR-506,"Hillsboro, Beaverton/Washington County CoC",530,2492412,0.021264542
2019,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,PA-500,Philadelphia CoC,5735,6102434,0.093978894
2019,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,PA-502,"Upper Darby, Chester, Haverford/Delaware County CoC",400,6102434,0.006554762
2019,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,PA-504,"Lower Merion, Norristown, Abington/Montgomery County CoC",246,6102434,0.004031178
2019,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,PA-505,Chester County CoC,528,6102434,0.008652285
2019,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,PA-506,Reading/Berks County CoC,597,6102434,0.009782982
2019,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,PA-511,"Bristol, Bensalem/Bucks County CoC",359,6102434,0.005882899
2019,"Pittsburgh, PA MSA","Pittsburgh, PA",Pittsburgh,PA,PA-600,"Pittsburgh, McKeesport, Penn Hills/Allegheny County CoC",774,2317600,0.033396617
2019,"Providence-Warwick, RI-MA MSA","Providence, MA",Providence,MA,RI-500,Rhode Island Statewide CoC,1055,1624578,0.064939941
2019,"Memphis, TN-MS-AR MSA","Memphis, TN",Memphis,TN,TN-501,Memphis/Shelby County CoC,1325,1346045,0.098436531
2019,"Nashville-Davidson--Murfreesboro--Franklin, TN MSA","Nashville, TN",Nashville,TN,TN-504,Nashville-Davidson County CoC,1986,1934317,0.102671899
2019,"San Antonio-New Braunfels, TX MSA","San Antonio, TX",San Antonio,TX,TX-500,San Antonio/Bexar County CoC,2872,2550960,0.112585066
2019,"Austin-Round Rock-Georgetown, TX MSA","Austin, TX",Austin,TX,TX-503,Austin/Travis County CoC,2255,2227083,0.101253523
2019,"Dallas-Fort Worth-Arlington, TX MSA","Dallas, TX",Dallas,TX,TX-600,"Dallas City & County, Irving CoC",4538,7573136,0.059922336
2019,"Dallas-Fort Worth-Arlington, TX MSA","Dallas, TX",Dallas,TX,TX-601,"Fort Worth, Arlington/Tarrant County CoC",2028,7573136,0.026778867
2019,"Houston-The Woodlands-Sugar Land, TX MSA","Houston, TX",Houston,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",3938,7066141,0.055730561
2019,"Salt Lake City, UT MSA","Salt Lake City, UT",Salt Lake City,UT,UT-500,Salt Lake City & County CoC,1844,1232696,0.149590816
2019,"Richmond, VA MSA","Richmond, VA",Richmond,VA,VA-500,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",497,1291900,0.03847047
2019,"Virginia Beach-Norfolk-Newport News, VA-NC MSA","Virginia Beach, VA",Virginia Beach,VA,VA-501,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",700,1768901,0.039572593
